account_number,bad_flag
107012,0.78787
107013,0.94855
107014,0.39426
107015,0.63898
107016,0.5301
107017,0.55942
107018,0.56505
107019,0.65121
107020,0.69927
107021,0.40849
107022,0.80472
107023,0.78702
107024,0.78972
107025,0.80179
107026,0.25122
107027,0.3765
107028,0.31968
107029,0.62484
107030,0.82267
107031,0.73124
107032,0.78985
107033,0.80247
107034,0.85767
107035,0.54984
107036,0.47125
107037,0.4683
107038,0.64528
107039,0.04697
107040,0.20475
107041,0.65174
107042,0.375
107043,0.06826
107044,0.77313
107045,0.92578
107046,0.6073
107047,0.67684
107048,0.55702
107049,0.46127
107050,0.61241
107051,0.77807
107052,0.55118
107053,0.53879
107054,0.37552
107055,0.59035
107056,0.6465
107057,0.04153
107058,0.10058
107059,0.05182
107060,0.25719
107061,0.68082
107062,0.98353
107063,0.72259
107064,0.89232
107065,0.02664
107066,0.64941
107067,0.72597
107068,0.71605
107069,0.64606
107070,0.6596
107071,0.80551
107072,0.07145
107073,0.79442
107074,0.59934
107075,0.55612
107076,0.74595
107077,0.69877
107078,0.70335
107079,0.70893
107080,0.12681
107081,0.18135
107082,0.5812
107083,0.64781
107084,0.86794
107085,0.57978
107086,0.42119
107087,0.76358
107088,0.59512
107089,0.02694
107090,0.68826
107091,0.52662
107092,0.64595
107093,0.67729
107094,0.8884
107095,0.50839
107096,0.51134
107097,0.52995
107098,0.29191
107099,0.62673
107100,0.1265
107101,0.96177
107102,0.82089
107103,0.40835
107104,0.74095
107105,0.42473
107106,0.64916
107107,0.67923
107108,0.69827
107109,0.78535
107110,0.64533
107111,0.7821
107112,0.68213
107113,0.91421
107114,0.76806
107115,0.74723
107116,0.08105
107117,0.55833
107118,0.9449
107119,0.19079
107120,0.02098
107121,0.52915
107122,0.36161
107123,0.74829
107124,0.22766
107125,0.64888
107126,0.01355
107127,0.61751
107128,0.35158
107129,0.77516
107130,0.05791
107131,0.4458
107132,0.93767
107133,0.49893
107134,0.48861
107135,0.68957
107136,0.89707
107137,0.84658
107138,0.1616
107139,0.02577
107140,0.23407
107141,0.38746
107142,0.74448
107143,0.17698
107144,0.8252
107145,0.71435
107146,0.75235
107147,0.33597
107148,0.54177
107149,0.38031
107150,0.61523
107151,0.72002
107152,0.40469
107153,0.10698
107154,0.32122
107155,0.60799
107156,0.59122
107157,0.12155
107158,0.83047
107159,0.43378
107160,0.31317
107161,0.53942
107162,0.69687
107163,0.7385
107164,0.75793
107165,0.75634
107166,0.50133
107167,0.7058
107168,0.09279
107169,0.46565
107170,0.18757
107171,0.64219
107172,0.51138
107173,0.63419
107174,0.67509
107175,0.62032
107176,0.90386
107177,0.8399
107178,0.69257
107179,0.4094
107180,0.4658
107181,0.08745
107182,0.69252
107183,0.3881
107184,0.58789
107185,0.5651
107186,0.61875
107187,0.81614
107188,0.72696
107189,0.07921
107190,0.70055
107191,0.57592
107192,0.82455
107193,0.77405
107194,0.62594
107195,0.64672
107196,0.70949
107197,0.66181
107198,0.78301
107199,0.86043
107200,0.66281
107201,0.73549
107202,0.4312
107203,0.48723
107204,0.46275
107205,0.55183
107206,0.05836
107207,0.45702
107208,0.54922
107209,0.60319
107210,0.73893
107211,0.84675
107212,0.31304
107213,0.8603
107214,0.64985
107215,0.62951
107216,0.08061
107217,0.35762
107218,0.77539
107219,0.12986
107220,0.22281
107221,0.46981
107222,0.76704
107223,0.68944
107224,0.56596
107225,0.38182
107226,0.38216
107227,0.2463
107228,0.63114
107229,0.55496
107230,0.65753
107231,0.58712
107232,0.45942
107233,0.5401
107234,0.70578
107235,0.03672
107236,0.08003
107237,0.72001
107238,0.60089
107239,0.79996
107240,0.68662
107241,0.43153
107242,0.22565
107243,0.40101
107244,0.69387
107245,0.57218
107246,0.02449
107247,0.66507
107248,0.40365
107249,0.33029
107250,0.76222
107251,0.33587
107252,0.6228
107253,0.21157
107254,0.17423
107255,0.20034
107256,0.35868
107257,0.12235
107258,0.74431
107259,0.4534
107260,0.49669
107261,0.8118
107262,0.04732
107263,0.06234
107264,0.71558
107265,0.80593
107266,0.68521
107267,0.23723
107268,0.04581
107269,0.70029
107270,0.63536
107271,0.73876
107272,0.03205
107273,0.73837
107274,0.57529
107275,0.77462
107276,0.71422
107277,0.6398
107278,0.49925
107279,0.69681
107280,0.54607
107281,0.0595
107282,0.65658
107283,0.94412
107284,0.06892
107285,0.71033
107286,0.72575
107287,0.31381
107288,0.41373
107289,0.62853
107290,0.36832
107291,0.03687
107292,0.7819
107293,0.03057
107294,0.27376
107295,0.7818
107296,0.5643
107297,0.31784
107298,0.43741
107299,0.2546
107300,0.06847
107301,0.68532
107302,0.6132
107303,0.00112
107304,0.58734
107305,0.73206
107306,0.86185
107307,0.91027
107308,0.0265
107309,0.90303
107310,0.69554
107311,0.61049
107312,0.78141
107313,0.78807
107314,0.45624
107315,0.6481
107316,0.21218
107317,0.59034
107318,0.14503
107319,0.26134
107320,0.79437
107321,0.4644
107322,0.57428
107323,0.27197
107324,0.35928
107325,0.26837
107326,0.22111
107327,0.40348
107328,0.60709
107329,0.66157
107330,0.78484
107331,0.69597
107332,0.14926
107333,0.65614
107334,0.67267
107335,0.5895
107336,0.85531
107337,0.49587
107338,0.83252
107339,0.66565
107340,0.84227
107341,0.6149
107342,0.28468
107343,0.17404
107344,0.69796
107345,0.72987
107346,0.78016
107347,0.56199
107348,0.58936
107349,0.59411
107350,0.07354
107351,0.72265
107352,0.75606
107353,0.65732
107354,0.6147
107355,0.68468
107356,0.72547
107357,0.87827
107358,0.87439
107359,0.63074
107360,0.80422
107361,0.71435
107362,0.89992
107363,0.70095
107364,0.6419
107365,0.82484
107366,0.70744
107367,0.70494
107368,0.79887
107369,0.09975
107370,0.46421
107371,0.25078
107372,0.46485
107373,0.44826
107374,0.60042
107375,0.1503
107376,0.77654
107377,0.83061
107378,0.78402
107379,0.49039
107380,0.48998
107381,0.15285
107382,0.66872
107383,0.59815
107384,0.42235
107385,0.81152
107386,0.07745
107387,0.46029
107388,0.57865
107389,0.77222
107390,0.53693
107391,0.61039
107392,0.76931
107393,0.77585
107394,0.63529
107395,0.51656
107396,0.56885
107397,0.72896
107398,0.57415
107399,0.59389
107400,0.77183
107401,0.59937
107402,0.72273
107403,0.64601
107404,0.77955
107405,0.39295
107406,0.7722
107407,0.22461
107408,0.72167
107409,0.42111
107410,0.52139
107411,0.61768
107412,0.46261
107413,0.67934
107414,0.45615
107415,0.40731
107416,0.64807
107417,0.65766
107418,0.62312
107419,0.67822
107420,0.41468
107421,0.49042
107422,0.62846
107423,0.58674
107424,0.77448
107425,0.65133
107426,0.70657
107427,0.57669
107428,0.80307
107429,0.69706
107430,0.58537
107431,0.06363
107432,0.69573
107433,0.60891
107434,0.61116
107435,0.66393
107436,0.61181
107437,0.7803
107438,0.75291
107439,0.26694
107440,0.64773
107441,0.84156
107442,0.3218
107443,0.59459
107444,0.6245
107445,0.81989
107446,0.6057
107447,0.8641
107448,0.8035
107449,0.76337
107450,0.53554
107451,0.44017
107452,0.76364
107453,0.86221
107454,0.04124
107455,0.67556
107456,0.20708
107457,0.48796
107458,0.69709
107459,0.80895
107460,0.49465
107461,0.1352
107462,0.10276
107463,0.68432
107464,0.81584
107465,0.09626
107466,0.21751
107467,0.72891
107468,0.19415
107469,0.65452
107470,0.65211
107471,0.20476
107472,0.3438
107473,0.43058
107474,0.83751
107475,0.62606
107476,0.38384
107477,0.60682
107478,0.6875
107479,0.54845
107480,0.03976
107481,0.25806
107482,0.83663
107483,0.00522
107484,0.47868
107485,0.99918
107486,0.14628
107487,0.77433
107488,0.03906
107489,0.4428
107490,0.24226
107491,0.61012
107492,0.23644
107493,0.60986
107494,0.0922
107495,0.68101
107496,0.81302
107497,0.81824
107498,0.23419
107499,0.5953
107500,0.64576
107501,0.09828
107502,0.63999
107503,0.71795
107504,0.59012
107505,0.37711
107506,0.05449
107507,0.20835
107508,0.19458
107509,0.35221
107510,0.05481
107511,0.17734
107512,0.77485
107513,0.522
107514,0.85455
107515,0.48491
107516,0.4611
107517,0.04522
107518,0.16047
107519,0.68648
107520,0.45106
107521,0.24642
107522,0.88393
107523,0.74373
107524,0.30894
107525,0.67546
107526,0.71457
107527,0.69561
107528,0.87006
107529,0.72108
107530,0.84484
107531,0.4644
107532,0.08192
107533,0.84379
107534,0.48455
107535,0.82412
107536,0.6835
107537,0.96356
107538,0.80283
107539,0.62028
107540,0.64261
107541,0.63803
107542,0.57426
107543,0.80139
107544,0.78556
107545,0.76709
107546,0.51203
107547,0.38529
107548,0.52357
107549,0.69318
107550,0.63669
107551,0.77532
107552,0.89575
107553,0.50999
107554,0.67872
107555,0.22657
107556,0.38897
107557,0.70791
107558,0.49516
107559,0.20382
107560,0.31985
107561,0.49979
107562,0.53041
107563,0.59324
107564,0.71474
107565,0.68313
107566,0.63066
107567,0.77915
107568,0.5451
107569,0.75972
107570,0.61916
107571,0.85472
107572,0.7804
107573,0.398
107574,0.6931
107575,0.80512
107576,0.12992
107577,0.09923
107578,0.76382
107579,0.02147
107580,0.6987
107581,0.56469
107582,0.77943
107583,0.68215
107584,0.11018
107585,0.61061
107586,0.74744
107587,0.51268
107588,0.03221
107589,0.54188
107590,0.6866
107591,0.65255
107592,0.20813
107593,0.77931
107594,0.68092
107595,0.61789
107596,0.52858
107597,0.2732
107598,0.73323
107599,0.6877
107600,0.78004
107601,0.05086
107602,0.47664
107603,0.68896
107604,0.50185
107605,0.59003
107606,0.55853
107607,0.70449
107608,0.74462
107609,0.65334
107610,0.70993
107611,0.49645
107612,0.70616
107613,0.76142
107614,0.78494
107615,0.33538
107616,0.73846
107617,0.74617
107618,0.60794
107619,0.14985
107620,0.82398
107621,0.67918
107622,0.67556
107623,0.45096
107624,0.68267
107625,0.80818
107626,0.65556
107627,0.90329
107628,0.00349
107629,0.65953
107630,0.48296
107631,0.15893
107632,0.04503
107633,0.52779
107634,0.34786
107635,0.0456
107636,0.76688
107637,0.55619
107638,0.76371
107639,0.59087
107640,0.61838
107641,0.64366
107642,0.51813
107643,0.86348
107644,0.9218
107645,0.3375
107646,0.29694
107647,0.85327
107648,0.73168
107649,0.52996
107650,0.4542
107651,0.26152
107652,0.43485
107653,0.71083
107654,0.76229
107655,0.65591
107656,0.56483
107657,0.33515
107658,0.60267
107659,0.64281
107660,0.70814
107661,0.28678
107662,0.595
107663,0.81817
107664,0.85409
107665,0.61334
107666,0.0638
107667,0.83796
107668,0.12625
107669,0.58906
107670,0.58882
107671,0.72596
107672,0.35908
107673,0.85721
107674,0.61354
107675,0.03071
107676,0.82052
107677,0.88048
107678,0.70077
107679,0.5493
107680,0.398
107681,0.6213
107682,0.09205
107683,0.25291
107684,0.56174
107685,0.03661
107686,0.52925
107687,0.74447
107688,0.698
107689,0.72868
107690,0.71311
107691,0.81609
107692,0.12613
107693,0.25346
107694,0.33503
107695,0.62518
107696,0.28953
107697,0.65372
107698,0.71895
107699,0.55271
107700,0.83403
107701,0.58526
107702,0.1868
107703,0.78201
107704,0.42644
107705,0.43156
107706,0.72862
107707,0.84659
107708,0.4798
107709,0.16637
107710,0.67561
107711,0.6662
107712,0.01592
107713,0.38541
107714,0.13042
107715,0.42128
107716,0.38431
107717,0.54486
107718,0.82469
107719,0.23701
107720,0.29392
107721,0.53606
107722,0.19824
107723,0.73162
107724,0.62877
107725,0.51958
107726,0.3176
107727,0.35613
107728,0.11653
107729,0.85776
107730,0.72512
107731,0.72231
107732,0.57805
107733,0.78797
107734,0.66678
107735,0.52884
107736,0.38937
107737,0.753
107738,0.65323
107739,0.0431
107740,0.61767
107741,0.77296
107742,0.66619
107743,0.2998
107744,0.74234
107745,0.53277
107746,0.39835
107747,0.76789
107748,0.58776
107749,0.80633
107750,0.80062
107751,0.91731
107752,0.71075
107753,0.18082
107754,0.33428
107755,0.5033
107756,0.7765
107757,0.92602
107758,0.89319
107759,0.15219
107760,0.69123
107761,0.88521
107762,0.03369
107763,0.01224
107764,0.46168
107765,0.02714
107766,0.48762
107767,0.67068
107768,0.75337
107769,0.60848
107770,0.47752
107771,0.8729
107772,0.76955
107773,0.7068
107774,0.81287
107775,0.40259
107776,0.32159
107777,0.29631
107778,0.92657
107779,0.43167
107780,0.36407
107781,0.57777
107782,0.6104
107783,0.74
107784,0.75254
107785,0.68674
107786,0.45484
107787,0.72061
107788,0.46754
107789,0.67678
107790,0.60397
107791,0.81207
107792,0.15416
107793,0.17438
107794,0.20031
107795,0.77037
107796,0.56742
107797,0.60935
107798,0.52905
107799,0.78468
107800,0.35943
107801,0.50459
107802,0.75371
107803,0.36469
107804,0.68231
107805,0.52003
107806,0.39587
107807,0.06297
107808,0.8217
107809,0.54978
107810,0.35696
107811,0.74669
107812,0.19078
107813,0.54441
107814,0.18834
107815,0.60227
107816,0.77528
107817,0.15967
107818,0.5226
107819,0.70512
107820,0.48233
107821,0.78584
107822,0.65783
107823,0.81695
107824,0.68051
107825,0.35811
107826,0.66073
107827,0.23202
107828,0.57368
107829,0.81242
107830,0.41417
107831,0.78979
107832,0.8667
107833,0.73618
107834,0.70099
107835,0.61674
107836,0.53732
107837,0.47522
107838,0.84294
107839,0.73157
107840,0.79124
107841,0.32895
107842,0.59598
107843,0.42766
107844,0.60661
107845,0.69445
107846,0.58646
107847,0.09834
107848,0.69276
107849,0.43767
107850,0.65719
107851,0.71581
107852,0.0407
107853,0.33643
107854,0.50388
107855,0.78896
107856,0.7181
107857,0.02482
107858,0.68736
107859,0.62297
107860,0.62834
107861,0.60674
107862,0.63122
107863,0.54039
107864,0.51572
107865,0.77648
107866,0.22326
107867,0.70374
107868,0.82292
107869,0.47354
107870,0.64671
107871,0.9226
107872,0.75152
107873,0.55403
107874,0.06107
107875,0.54999
107876,0.32553
107877,0.13252
107878,0.46206
107879,0.74139
107880,0.63264
107881,0.45466
107882,0.08564
107883,0.47209
107884,0.64917
107885,0.66812
107886,0.8351
107887,0.77812
107888,0.50273
107889,0.6816
107890,0.81176
107891,0.59942
107892,0.74628
107893,0.25264
107894,0.18514
107895,0.41029
107896,0.60509
107897,0.05692
107898,0.06417
107899,0.10054
107900,0.57662
107901,0.7029
107902,0.74239
107903,0.22486
107904,0.12474
107905,0.46798
107906,0.90244
107907,0.74918
107908,0.23132
107909,0.46355
107910,0.04376
107911,0.0471
107912,0.21222
107913,0.38762
107914,0.09854
107915,0.57563
107916,0.63982
107917,0.4689
107918,0.52039
107919,0.41883
107920,0.37619
107921,0.75995
107922,0.452
107923,0.75948
107924,0.71049
107925,0.70993
107926,0.70707
107927,0.80223
107928,0.14576
107929,0.5173
107930,0.65066
107931,0.5351
107932,0.37724
107933,0.36408
107934,0.63163
107935,0.40629
107936,0.5169
107937,0.10636
107938,0.72004
107939,0.40282
107940,0.82573
107941,0.66211
107942,0.95042
107943,0.57167
107944,0.23874
107945,0.35786
107946,0.56495
107947,0.41506
107948,0.07234
107949,0.43024
107950,0.88894
107951,0.9537
107952,0.44551
107953,0.83721
107954,0.39855
107955,0.69404
107956,0.56763
107957,0.80579
107958,0.46837
107959,0.81257
107960,0.70028
107961,0.05258
107962,0.28867
107963,0.52473
107964,0.33032
107965,0.20885
107966,0.10454
107967,0.77021
107968,0.13167
107969,0.74179
107970,0.0526
107971,0.55354
107972,0.00102
107973,0.69289
107974,0.59848
107975,0.34891
107976,0.34857
107977,0.62995
107978,0.62731
107979,0.43661
107980,0.26271
107981,0.76786
107982,0.01392
107983,0.40377
107984,0.58472
107985,0.68444
107986,0.62924
107987,0.44906
107988,0.523
107989,0.83703
107990,0.75935
107991,0.37382
107992,0.73296
107993,0.72808
107994,0.41608
107995,0.61597
107996,0.32866
107997,0.5893
107998,0.83996
107999,0.57128
108000,0.62044
108001,0.70229
108002,0.7095
108003,0.77073
108004,0.85331
108005,0.35899
108006,0.68123
108007,0.39373
108008,0.59613
108009,0.56581
108010,0.80819
108011,0.35689
108012,0.63008
108013,0.34718
108014,0.60614
108015,0.3913
108016,0.72036
108017,0.6136
108018,0.78865
108019,0.57975
108020,0.3539
108021,0.29003
108022,0.28003
108023,0.40377
108024,0.65498
108025,0.10005
108026,0.23628
108027,0.60314
108028,0.73723
108029,0.42588
108030,0.41697
108031,0.30113
108032,0.05686
108033,0.69384
108034,0.71408
108035,0.67243
108036,0.60765
108037,0.68534
108038,0.0105
108039,0.69112
108040,0.48421
108041,0.06041
108042,0.36801
108043,0.73034
108044,0.56719
108045,0.87385
108046,0.57028
108047,0.62564
108048,0.85392
108049,0.1147
108050,0.18354
108051,0.35947
108052,0.81181
108053,0.5358
108054,0.97876
108055,0.71029
108056,0.14111
108057,0.42208
108058,0.05461
108059,0.26621
108060,0.75972
108061,0.62097
108062,0.71988
108063,0.59738
108064,0.10202
108065,0.47339
108066,0.72378
108067,0.5062
108068,0.62286
108069,0.1092
108070,0.08387
108071,0.57318
108072,0.56879
108073,0.80422
108074,0.84873
108075,0.78483
108076,0.63792
108077,0.40743
108078,0.05465
108079,0.58252
108080,0.44022
108081,0.36743
108082,0.58598
108083,0.71506
108084,0.62669
108085,0.46753
108086,0.63995
108087,0.69631
108088,0.56491
108089,0.39488
108090,0.46168
108091,0.64686
108092,0.60401
108093,0.60556
